23dfe589297411422491ed6c7f3de98c99bc232f	4e78933ce9f33bc51b595a92ec9fee637d2dbda2
79ffa0b4c6f92373e252822b23305b90cd9ecc9d	771b4a3c9263ab7f521da8117c9045117a87e10a
ebd5b460b1e0d5b88e7543df6d7b2dc39c827bf9	2da61180c874fbc9bfe025fee8211ede90485dae
de1b4ac6250773045f467572eddcc28856928200	e7763efc80041e6ff2ea4a6b05cb3282bdff496b
c47ae5d6ff2727dc7e87d503651b003611e57807	a64fdecddb5f241992def6c28032bbe6c7c0bed2
d3edbcc537b92f5ef66771911015e620fc7467d2	7930bf641f7f6431dd127b3f6fd8e15d15ce4956
75147ecb0e4edce81f54aea1b303a25df0572d45	0d5da9a0d756f2aac5c852ce4bac2d7595eb2a27
835626948bc18c55dbc961ccb1076978fb7bdf20	5753d52e927ddf399a0d148360352c47b941c63b
c38163d3f013c0a1b2339573dcca68d14bf0a614	5b2d957da10593aad4d519d5c3271f819150550e
79f11b631688889bf5ffbeb3c16ef543a53f9973	dd22b93a12d64fce2e460991aa6a10ea633cdfbd
1b38a8cc27188e94b1c08ff6d555712cec752ed9	a1410099f4f2b4ad543b5ccf8de56aac81497ddc
2c80e718274ce4da82ce329b04a56d35b8893ef6	3c856619b799b1beb37452db5509c3e389efe109
0087b8660d0777c99aa2b9666f7e60822d0eb090	4a95cf4f64d698b661cc1f05f8c6219e1f4163b3
8d04b451bba257b8878b693374456ce68438f2b2	050032878bb9e6e2351c079b085b4a22f48cef73
15b2604dd03e7f76d2fe9be847df4927207fcbc3	1ef4aa3d194d3dab0aaa96569b9051bf227b45c7
8956d6e593b210fb2532b926793e89a1fe87777d	6986f1fff97af4b795bfeb8607f500600acf17ba
ee0d54c82b36e28302d145747760e481addd7d4b	f7a19c82cedb13d58090c796200ddbee70f0d38c
de2e7547f3932a96cab226591db0118fb23cc519	5d7599259d3dec183c5c5dd45a41bd533c4338c7
0dbdd5dc56f7ca7a03200ef27c24ec651e4b61aa	9ca14a40c4fe15cee6144b3accffb5d21113e61d
1390640ead5e9c096941a74a5f84d06379c398aa	7f18f77e39a00c2691563603741ebb19f0a8ae98
1f57e2d55ec41342edc75e48032106b69278ae04	7d01a71662e10c142eb8041e031c69546288da99
b6c46cb725e9519f6c3a732e056d262eb5b6497f	b3a4522c1cd33d1aa9a171af106949ebf83ac1ba
e0f9135d0193b33759dc0cdd3a9f15f7f276069e	e99be66a49f9a3edd9300feb6c833e2d97d2f3f2
